"행정구역","2023년01월_계_총인구수","2023년01월_계_연령구간인구수","2023년01월_계_0~9세","2023년01월_계_10~19세","2023년01월_계_20~29세","2023년01월_계_30~39세","2023년01월_계_40~49세","2023년01월_계_50~59세","2023년01월_계_60~69세","2023년01월_계_70~79세","2023년01월_계_80~89세","2023년01월_계_90~99세","2023년01월_계_100세 이상","2023년01월_남_총인구수","2023년01월_남_연령구간인구수","2023년01월_남_0~9세","2023년01월_남_10~19세","2023년01월_남_20~29세","2023년01월_남_30~39세","2023년01월_남_40~49세","2023년01월_남_50~59세","2023년01월_남_60~69세","2023년01월_남_70~79세","2023년01월_남_80~89세","2023년01월_남_90~99세","2023년01월_남_100세 이상","2023년01월_여_총인구수","2023년01월_여_연령구간인구수","2023년01월_여_0~9세","2023년01월_여_10~19세","2023년01월_여_20~29세","2023년01월_여_30~39세","2023년01월_여_40~49세","2023년01월_여_50~59세","2023년01월_여_60~69세","2023년01월_여_70~79세","2023년01월_여_80~89세","2023년01월_여_90~99세","2023년01월_여_100세 이상","2023년02월_계_총인구수","2023년02월_계_연령구간인구수","2023년02월_계_0~9세","2023년02월_계_10~19세","2023년02월_계_20~29세","2023년02월_계_30~39세","2023년02월_계_40~49세","2023년02월_계_50~59세","2023년02월_계_60~69세","2023년02월_계_70~79세","2023년02월_계_80~89세","2023년02월_계_90~99세","2023년02월_계_100세 이상","2023년02월_남_총인구수","2023년02월_남_연령구간인구수","2023년02월_남_0~9세","2023년02월_남_10~19세","2023년02월_남_20~29세","2023년02월_남_30~39세","2023년02월_남_40~49세","2023년02월_남_50~59세","2023년02월_남_60~69세","2023년02월_남_70~79세","2023년02월_남_80~89세","2023년02월_남_90~99세","2023년02월_남_100세 이상","2023년02월_여_총인구수","2023년02월_여_연령구간인구수","2023년02월_여_0~9세","2023년02월_여_10~19세","2023년02월_여_20~29세","2023년02월_여_30~39세","2023년02월_여_40~49세","2023년02월_여_50~59세","2023년02월_여_60~69세","2023년02월_여_70~79세","2023년02월_여_80~89세","2023년02월_여_90~99세","2023년02월_여_100세 이상","2023년03월_계_총인구수","2023년03월_계_연령구간인구수","2023년03월_계_0~9세","2023년03월_계_10~19세","2023년03월_계_20~29세","2023년03월_계_30~39세","2023년03월_계_40~49세","2023년03월_계_50~59세","2023년03월_계_60~69세","2023년03월_계_70~79세","2023년03월_계_80~89세","2023년03월_계_90~99세","2023년03월_계_100세 이상","2023년03월_남_총인구수","2023년03월_남_연령구간인구수","2023년03월_남_0~9세","2023년03월_남_10~19세","2023년03월_남_20~29세","2023년03월_남_30~39세","2023년03월_남_40~49세","2023년03월_남_50~59세","2023년03월_남_60~69세","2023년03월_남_70~79세","2023년03월_남_80~89세","2023년03월_남_90~99세","2023년03월_남_100세 이상","2023년03월_여_총인구수","2023년03월_여_연령구간인구수","2023년03월_여_0~9세","2023년03월_여_10~19세","2023년03월_여_20~29세","2023년03월_여_30~39세","2023년03월_여_40~49세","2023년03월_여_50~59세","2023년03월_여_60~69세","2023년03월_여_70~79세","2023년03월_여_80~89세","2023년03월_여_90~99세","2023년03월_여_100세 이상","2023년04월_계_총인구수","2023년04월_계_연령구간인구수","2023년04월_계_0~9세","2023년04월_계_10~19세","2023년04월_계_20~29세","2023년04월_계_30~39세","2023년04월_계_40~49세","2023년04월_계_50~59세","2023년04월_계_60~69세","2023년04월_계_70~79세","2023년04월_계_80~89세","2023년04월_계_90~99세","2023년04월_계_100세 이상","2023년04월_남_총인구수","2023년04월_남_연령구간인구수","2023년04월_남_0~9세","2023년04월_남_10~19세","2023년04월_남_20~29세","2023년04월_남_30~39세","2023년04월_남_40~49세","2023년04월_남_50~59세","2023년04월_남_60~69세","2023년04월_남_70~79세","2023년04월_남_80~89세","2023년04월_남_90~99세","2023년04월_남_100세 이상","2023년04월_여_총인구수","2023년04월_여_연령구간인구수","2023년04월_여_0~9세","2023년04월_여_10~19세","2023년04월_여_20~29세","2023년04월_여_30~39세","2023년04월_여_40~49세","2023년04월_여_50~59세","2023년04월_여_60~69세","2023년04월_여_70~79세","2023년04월_여_80~89세","2023년04월_여_90~99세","2023년04월_여_100세 이상","2023년05월_계_총인구수","2023년05월_계_연령구간인구수","2023년05월_계_0~9세","2023년05월_계_10~19세","2023년05월_계_20~29세","2023년05월_계_30~39세","2023년05월_계_40~49세","2023년05월_계_50~59세","2023년05월_계_60~69세","2023년05월_계_70~79세","2023년05월_계_80~89세","2023년05월_계_90~99세","2023년05월_계_100세 이상","2023년05월_남_총인구수","2023년05월_남_연령구간인구수","2023년05월_남_0~9세","2023년05월_남_10~19세","2023년05월_남_20~29세","2023년05월_남_30~39세","2023년05월_남_40~49세","2023년05월_남_50~59세","2023년05월_남_60~69세","2023년05월_남_70~79세","2023년05월_남_80~89세","2023년05월_남_90~99세","2023년05월_남_100세 이상","2023년05월_여_총인구수","2023년05월_여_연령구간인구수","2023년05월_여_0~9세","2023년05월_여_10~19세","2023년05월_여_20~29세","2023년05월_여_30~39세","2023년05월_여_40~49세","2023년05월_여_50~59세","2023년05월_여_60~69세","2023년05월_여_70~79세","2023년05월_여_80~89세","2023년05월_여_90~99세","2023년05월_여_100세 이상","2023년06월_계_총인구수","2023년06월_계_연령구간인구수","2023년06월_계_0~9세","2023년06월_계_10~19세","2023년06월_계_20~29세","2023년06월_계_30~39세","2023년06월_계_40~49세","2023년06월_계_50~59세","2023년06월_계_60~69세","2023년06월_계_70~79세","2023년06월_계_80~89세","2023년06월_계_90~99세","2023년06월_계_100세 이상","2023년06월_남_총인구수","2023년06월_남_연령구간인구수","2023년06월_남_0~9세","2023년06월_남_10~19세","2023년06월_남_20~29세","2023년06월_남_30~39세","2023년06월_남_40~49세","2023년06월_남_50~59세","2023년06월_남_60~69세","2023년06월_남_70~79세","2023년06월_남_80~89세","2023년06월_남_90~99세","2023년06월_남_100세 이상","2023년06월_여_총인구수","2023년06월_여_연령구간인구수","2023년06월_여_0~9세","2023년06월_여_10~19세","2023년06월_여_20~29세","2023년06월_여_30~39세","2023년06월_여_40~49세","2023년06월_여_50~59세","2023년06월_여_60~69세","2023년06월_여_70~79세","2023년06월_여_80~89세","2023년06월_여_90~99세","2023년06월_여_100세 이상"
"부산광역시 사하구 (2638000000)","301,912","301,912","16,762","24,127","35,871","33,834","43,643","51,750","54,579","28,473","11,433","1,412","28","149,972","149,972","8,668","12,388","19,309","17,977","22,416","25,501","26,052","13,210","4,171","277","3","151,940","151,940","8,094","11,739","16,562","15,857","21,227","26,249","28,527","15,263","7,262","1,135","25","302,091","302,091","16,734","24,153","35,768","33,774","43,651","51,751","54,713","28,532","11,562","1,423","30","150,071","150,071","8,673","12,416","19,259","17,941","22,455","25,467","26,126","13,204","4,246","281","3","152,020","152,020","8,061","11,737","16,509","15,833","21,196","26,284","28,587","15,328","7,316","1,142","27","301,929","301,929","16,694","24,118","35,551","33,756","43,563","51,603","54,797","28,703","11,675","1,438","31","149,953","149,953","8,663","12,375","19,125","17,930","22,418","25,400","26,173","13,287","4,287","292","3","151,976","151,976","8,031","11,743","16,426","15,826","21,145","26,203","28,624","15,416","7,388","1,146","28","301,709","301,709","16,586","24,038","35,387","33,753","43,447","51,518","54,967","28,797","11,737","1,445","34","149,798","149,798","8,616","12,319","19,024","17,929","22,351","25,361","26,254","13,336","4,311","294","3","151,911","151,911","7,970","11,719","16,363","15,824","21,096","26,157","28,713","15,461","7,426","1,151","31","301,398","301,398","16,501","23,938","35,227","33,712","43,334","51,507","54,923","28,972","11,802","1,448","34","149,553","149,553","8,569","12,252","18,894","17,891","22,320","25,343","26,236","13,411","4,339","295","3","151,845","151,845","7,932","11,686","16,333","15,821","21,014","26,164","28,687","15,561","7,463","1,153","31","300,922","300,922","16,402","23,898","35,004","33,637","43,235","51,446","54,932","29,039","11,849","1,445","35","149,319","149,319","8,527","12,221","18,779","17,871","22,274","25,310","26,234","13,433","4,371","296","3","151,603","151,603","7,875","11,677","16,225","15,766","20,961","26,136","28,698","15,606","7,478","1,149","32"
"부산광역시 금정구 (2641000000)","220,567","220,567","10,757","16,521","29,804","22,766","29,588","37,176","39,740","22,728","10,188","1,269","30","107,694","107,694","5,513","8,472","16,096","12,058","14,803","17,764","18,542","10,280","3,875","287","4","112,873","112,873","5,244","8,049","13,708","10,708","14,785","19,412","21,198","12,448","6,313","982","26","220,223","220,223","10,646","16,585","29,710","22,625","29,468","37,031","39,777","22,734","10,340","1,277","30","107,568","107,568","5,456","8,483","16,089","12,001","14,753","17,702","18,557","10,278","3,957","287","5","112,655","112,655","5,190","8,102","13,621","10,624","14,715","19,329","21,220","12,456","6,383","990","25","219,936","219,936","10,567","16,609","29,562","22,605","29,369","36,898","39,791","22,844","10,377","1,285","29","107,415","107,415","5,405","8,491","16,026","11,990","14,698","17,635","18,569","10,320","3,982","294","5","112,521","112,521","5,162","8,118","13,536","10,615","14,671","19,263","21,222","12,524","6,395","991","24","219,484","219,484","10,482","16,533","29,406","22,564","29,247","36,701","39,878","22,882","10,464","1,299","28","107,157","107,157","5,363","8,457","15,912","11,966","14,654","17,530","18,610","10,335","4,024","301","5","112,327","112,327","5,119","8,076","13,494","10,598","14,593","19,171","21,268","12,547","6,440","998","23","219,177","219,177","10,446","16,457","29,364","22,506","29,109","36,665","39,839","22,957","10,491","1,311","32","106,987","106,987","5,336","8,418","15,888","11,941","14,592","17,521","18,581","10,363","4,040","302","5","112,190","112,190","5,110","8,039","13,476","10,565","14,517","19,144","21,258","12,594","6,451","1,009","27","218,711","218,711","10,393","16,423","29,191","22,469","28,987","36,554","39,810","23,022","10,510","1,317","35","106,730","106,730","5,312","8,386","15,797","11,928","14,521","17,479","18,563","10,383","4,054","302","5","111,981","111,981","5,081","8,037","13,394","10,541","14,466","19,075","21,247","12,639","6,456","1,015","30"
"부산광역시 강서구 (2644000000)","143,066","143,066","18,407","14,191","11,951","24,633","28,017","17,058","17,558","7,723","3,047","470","11","74,168","74,168","9,503","7,229","6,562","12,495","15,490","9,002","8,825","3,891","1,080","89","2","68,898","68,898","8,904","6,962","5,389","12,138","12,527","8,056","8,733","3,832","1,967","381","9","142,886","142,886","18,312","14,187","11,863","24,461","28,108","17,073","17,568","7,747","3,079","479","9","74,098","74,098","9,440","7,256","6,493","12,440","15,528","9,016","8,834","3,896","1,104","89","2","68,788","68,788","8,872","6,931","5,370","12,021","12,580","8,057","8,734","3,851","1,975","390","7","142,935","142,935","18,224","14,260","11,813","24,377","28,170","17,077","17,629","7,795","3,107","473","10","74,079","74,079","9,379","7,313","6,460","12,383","15,543","9,010","8,861","3,920","1,117","91","2","68,856","68,856","8,845","6,947","5,353","11,994","12,627","8,067","8,768","3,875","1,990","382","8","142,983","142,983","18,146","14,317","11,779","24,302","28,217","17,107","17,656","7,837","3,135","478","9","74,108","74,108","9,337","7,338","6,450","12,334","15,563","9,036","8,885","3,939","1,133","91","2","68,875","68,875","8,809","6,979","5,329","11,968","12,654","8,071","8,771","3,898","2,002","387","7","143,029","143,029","18,096","14,412","11,724","24,253","28,265","17,130","17,640","7,891","3,130","480","8","74,162","74,162","9,323","7,372","6,434","12,309","15,585","9,057","8,880","3,974","1,132","94","2","68,867","68,867","8,773","7,040","5,290","11,944","12,680","8,073","8,760","3,917","1,998","386","6","143,052","143,052","18,004","14,513","11,646","24,175","28,330","17,153","17,686","7,918","3,140","479","8","74,173","74,173","9,279","7,425","6,400","12,280","15,624","9,052","8,897","3,981","1,139","94","2","68,879","68,879","8,725","7,088","5,246","11,895","12,706","8,101","8,789","3,937","2,001","385","6"
"부산광역시 연제구 (2647000000)","203,197","203,197","12,724","16,120","23,235","25,191","30,835","32,741","33,814","19,285","8,318","909","25","97,434","97,434","6,419","8,215","11,671","12,708","15,137","15,551","15,509","8,678","3,353","188","5","105,763","105,763","6,305","7,905","11,564","12,483","15,698","17,190","18,305","10,607","4,965","721","20","203,048","203,048","12,703","16,106","23,055","25,068","30,864","32,755","33,811","19,294","8,445","924","23","97,313","97,313","6,421","8,193","11,561","12,643","15,140","15,578","15,497","8,662","3,421","193","4","105,735","105,735","6,282","7,913","11,494","12,425","15,724","17,177","18,314","10,632","5,024","731","19","203,115","203,115","12,686","16,091","22,959","25,137","30,798","32,732","33,820","19,399","8,537","933","23","97,330","97,330","6,419","8,182","11,507","12,692","15,105","15,569","15,509","8,694","3,455","194","4","105,785","105,785","6,267","7,909","11,452","12,445","15,693","17,163","18,311","10,705","5,082","739","19","203,081","203,081","12,637","16,038","22,965","25,165","30,720","32,659","33,904","19,430","8,606","934","23","97,308","97,308","6,386","8,153","11,507","12,719","15,085","15,520","15,549","8,700","3,487","198","4","105,773","105,773","6,251","7,885","11,458","12,446","15,635","17,139","18,355","10,730","5,119","736","19","203,012","203,012","12,543","16,038","22,931","25,199","30,603","32,735","33,852","19,538","8,622","926","25","97,248","97,248","6,336","8,154","11,474","12,739","15,030","15,559","15,510","8,748","3,495","199","4","105,764","105,764","6,207","7,884","11,457","12,460","15,573","17,176","18,342","10,790","5,127","727","21","202,919","202,919","12,512","15,972","22,931","25,203","30,548","32,741","33,834","19,596","8,639","921","22","97,165","97,165","6,311","8,125","11,461","12,752","14,991","15,549","15,495","8,772","3,505","200","4","105,754","105,754","6,201","7,847","11,470","12,451","15,557","17,192","18,339","10,824","5,134","721","18"
"부산광역시 수영구 (2650000000)","174,911","174,911","9,426","11,513","23,084","23,651","24,564","26,676","28,998","18,058","7,926","986","29","82,152","82,152","4,798","5,943","10,910","11,829","12,068","12,437","12,784","8,005","3,115","253","10","92,759","92,759","4,628","5,570","12,174","11,822","12,496","14,239","16,214","10,053","4,811","733","19","175,179","175,179","9,413","11,576","23,040","23,654","24,628","26,696","29,031","18,135","7,983","996","27","82,253","82,253","4,771","5,979","10,889","11,842","12,083","12,453","12,768","8,048","3,155","255","10","92,926","92,926","4,642","5,597","12,151","11,812","12,545","14,243","16,263","10,087","4,828","741","17","175,388","175,388","9,407","11,538","22,994","23,718","24,622","26,710","29,050","18,258","8,044","1,020","27","82,322","82,322","4,769","5,960","10,864","11,870","12,063","12,494","12,771","8,078","3,178","265","10","93,066","93,066","4,638","5,578","12,130","11,848","12,559","14,216","16,279","10,180","4,866","755","17","175,426","175,426","9,392","11,527","22,880","23,809","24,568","26,671","29,105","18,310","8,103","1,032","29","82,339","82,339","4,742","5,956","10,807","11,922","12,046","12,462","12,808","8,118","3,202","267","9","93,087","93,087","4,650","5,571","12,073","11,887","12,522","14,209","16,297","10,192","4,901","765","20","175,470","175,470","9,376","11,502","22,828","23,828","24,551","26,709","29,117","18,376","8,111","1,040","32","82,309","82,309","4,731","5,937","10,768","11,943","12,034","12,478","12,800","8,134","3,210","264","10","93,161","93,161","4,645","5,565","12,060","11,885","12,517","14,231","16,317","10,242","4,901","776","22","175,511","175,511","9,322","11,532","22,792","23,854","24,548","26,685","29,130","18,431","8,144","1,041","32","82,363","82,363","4,714","5,946","10,746","11,991","12,038","12,486","12,791","8,153","3,223","265","10","93,148","93,148","4,608","5,586","12,046","11,863","12,510","14,199","16,339","10,278","4,921","776","22"
"부산광역시 사상구 (2653000000)","203,796","203,796","10,080","14,085","25,881","23,624","27,382","37,023","39,444","18,689","6,857","710","21","102,511","102,511","5,196","7,249","13,758","12,781","14,431","18,372","19,538","8,593","2,457","134","2","101,285","101,285","4,884","6,836","12,123","10,843","12,951","18,651","19,906","10,096","4,400","576","19","203,685","203,685","9,943","14,137","25,848","23,519","27,349","36,884","39,575","18,712","6,969","728","21","102,418","102,418","5,132","7,259","13,710","12,744","14,418","18,303","19,615","8,586","2,511","138","2","101,267","101,267","4,811","6,878","12,138","10,775","12,931","18,581","19,960","10,126","4,458","590","19","203,455","203,455","9,844","14,103","25,759","23,568","27,201","36,730","39,658","18,828","7,008","735","21","102,311","102,311","5,076","7,262","13,639","12,798","14,343","18,227","19,656","8,643","2,525","140","2","101,144","101,144","4,768","6,841","12,120","10,770","12,858","18,503","20,002","10,185","4,483","595","19","203,418","203,418","9,786","14,052","25,696","23,627","27,140","36,556","39,864","18,871","7,071","734","21","102,236","102,236","5,041","7,240","13,563","12,847","14,310","18,140","19,748","8,662","2,540","143","2","101,182","101,182","4,745","6,812","12,133","10,780","12,830","18,416","20,116","10,209","4,531","591","19","203,314","203,314","9,740","14,022","25,669","23,612","26,998","36,492","39,923","18,982","7,105","747","24","102,167","102,167","5,009","7,229","13,538","12,837","14,231","18,115","19,797","8,712","2,551","146","2","101,147","101,147","4,731","6,793","12,131","10,775","12,767","18,377","20,126","10,270","4,554","601","22","203,029","203,029","9,675","13,986","25,604","23,575","26,908","36,385","39,955","19,059","7,111","746","25","101,998","101,998","4,969","7,211","13,494","12,820","14,182","18,067","19,806","8,751","2,552","144","2","101,031","101,031","4,706","6,775","12,110","10,755","12,726","18,318","20,149","10,308","4,559","602","23"
"부산광역시 기장군 (2671000000)","179,090","179,090","16,997","18,801","16,682","23,104","33,628","25,954","23,383","13,600","6,055","858","28","88,634","88,634","8,656","9,733","8,856","11,563","17,040","13,337","10,897","6,199","2,174","175","4","90,456","90,456","8,341","9,068","7,826","11,541","16,588","12,617","12,486","7,401","3,881","683","24","179,328","179,328","16,883","18,801","16,727","22,980","33,724","26,040","23,510","13,650","6,113","872","28","88,794","88,794","8,611","9,736","8,871","11,520","17,100","13,370","10,984","6,220","2,204","175","3","90,534","90,534","8,272","9,065","7,856","11,460","16,624","12,670","12,526","7,430","3,909","697","25","179,148","179,148","16,732","18,761","16,683","22,960","33,622","26,055","23,570","13,716","6,150","870","29","88,758","88,758","8,541","9,696","8,885","11,526","17,047","13,401","11,006","6,262","2,214","177","3","90,390","90,390","8,191","9,065","7,798","11,434","16,575","12,654","12,564","7,454","3,936","693","26","179,371","179,371","16,590","18,792","16,695","22,985","33,579","26,138","23,647","13,835","6,199","881","30","88,844","88,844","8,477","9,722","8,874","11,542","17,035","13,433","11,041","6,301","2,236","180","3","90,527","90,527","8,113","9,070","7,821","11,443","16,544","12,705","12,606","7,534","3,963","701","27","179,441","179,441","16,499","18,845","16,630","22,908","33,595","26,217","23,697","13,919","6,217","885","29","88,850","88,850","8,440","9,731","8,827","11,513","17,033","13,468","11,081","6,327","2,246","182","2","90,591","90,591","8,059","9,114","7,803","11,395","16,562","12,749","12,616","7,592","3,971","703","27","179,384","179,384","16,388","18,868","16,617","22,793","33,585","26,304","23,730","13,966","6,216","887","30","88,864","88,864","8,378","9,744","8,830","11,444","17,045","13,517","11,104","6,358","2,258","184","2","90,520","90,520","8,010","9,124","7,787","11,349","16,540","12,787","12,626","7,608","3,958","703","28"
"대구광역시  (2700000000)","2,362,880","2,362,880","156,825","217,523","293,035","278,782","363,209","415,285","352,244","184,905","89,855","10,976","241","1,162,217","1,162,217","80,269","112,690","155,229","147,653","179,187","203,073","167,956","81,183","32,456","2,496","25","1,200,663","1,200,663","76,556","104,833","137,806","131,129","184,022","212,212","184,288","103,722","57,399","8,480","216","2,360,662","2,360,662","156,282","216,887","291,034","278,140","362,841","415,025","353,164","185,169","90,722","11,150","248","1,160,942","1,160,942","80,007","112,268","154,084","147,497","179,005","202,928","168,402","81,273","32,897","2,555","26","1,199,720","1,199,720","76,275","104,619","136,950","130,643","183,836","212,097","184,762","103,896","57,825","8,595","222","2,358,988","2,358,988","155,667","216,158","289,735","278,350","361,617","414,667","353,662","186,182","91,391","11,310","249","1,159,876","1,159,876","79,691","111,845","153,278","147,720","178,453","202,768","168,660","81,671","33,171","2,593","26","1,199,112","1,199,112","75,976","104,313","136,457","130,630","183,164","211,899","185,002","104,511","58,220","8,717","223","2,357,881","2,357,881","154,772","215,628","288,962","278,574","360,620","413,876","355,062","186,823","91,892","11,426","246","1,159,042","1,159,042","79,266","111,523","152,714","147,926","178,020","202,269","169,356","81,957","33,360","2,622","29","1,198,839","1,198,839","75,506","104,105","136,248","130,648","182,600","211,607","185,706","104,866","58,532","8,804","217","2,357,032","2,357,032","154,081","215,304","288,001","278,594","359,594","414,037","355,706","187,721","92,212","11,533","249","1,158,397","1,158,397","78,889","111,344","152,179","147,964","177,589","202,213","169,679","82,360","33,490","2,661","29","1,198,635","1,198,635","75,192","103,960","135,822","130,630","182,005","211,824","186,027","105,361","58,722","8,872","220","2,356,416","2,356,416","153,568","214,970","287,212","278,659","358,951","414,173","356,292","188,345","92,457","11,526","263","1,157,923","1,157,923","78,588","111,134","151,743","148,070","177,344","202,163","169,958","82,649","33,580","2,661","33","1,198,493","1,198,493","74,980","103,836","135,469","130,589","181,607","212,010","186,334","105,696","58,877","8,865","230"
"대구광역시 중구 (2711000000)","81,015","81,015","5,715","5,713","12,002","12,173","11,693","11,853","10,509","7,123","3,710","507","17","38,868","38,868","2,886","2,880","5,632","6,339","5,861","5,880","4,891","2,958","1,405","135","1","42,147","42,147","2,829","2,833","6,370","5,834","5,832","5,973","5,618","4,165","2,305","372","16","81,791","81,791","5,812","5,787","12,104","12,343","11,883","11,922","10,530","7,120","3,758","514","18","39,233","39,233","2,942","2,907","5,679","6,412","5,969","5,911","4,898","2,952","1,421","141","1","42,558","42,558","2,870","2,880","6,425","5,931","5,914","6,011","5,632","4,168","2,337","373","17","82,835","82,835","5,985","5,825","12,237","12,686","11,986","12,046","10,578","7,152","3,793","530","17","39,691","39,691","3,022","2,918","5,732","6,585","6,013","5,958","4,922","2,958","1,437","145","1","43,144","43,144","2,963","2,907","6,505","6,101","5,973","6,088","5,656","4,194","2,356","385","16","83,438","83,438","6,049","5,859","12,308","12,874","12,082","12,075","10,629","7,185","3,823","537","17","39,982","39,982","3,056","2,943","5,758","6,676","6,063","5,981","4,933","2,972","1,452","147","1","43,456","43,456","2,993","2,916","6,550","6,198","6,019","6,094","5,696","4,213","2,371","390","16","83,702","83,702","6,084","5,853","12,292","12,997","12,108","12,116","10,645","7,213","3,832","546","16","40,089","40,089","3,070","2,944","5,740","6,748","6,070","5,988","4,942","2,987","1,447","152","1","43,613","43,613","3,014","2,909","6,552","6,249","6,038","6,128","5,703","4,226","2,385","394","15","83,945","83,945","6,106","5,844","12,324","13,058","12,121","12,187","10,663","7,239","3,841","544","18","40,220","40,220","3,078","2,942","5,768","6,770","6,094","6,010","4,962","2,995","1,450","149","2","43,725","43,725","3,028","2,902","6,556","6,288","6,027","6,177","5,701","4,244","2,391","395","16"
"대구광역시 동구 (2714000000)","339,236","339,236","22,431","26,276","38,295","42,464","50,309","55,976","54,488","31,891","15,351","1,716","39","166,516","166,516","11,462","13,671","20,231","22,669","25,705","27,475","25,271","14,022","5,605","399","6","172,720","172,720","10,969","12,605","18,064","19,795","24,604","28,501","29,217","17,869","9,746","1,317","33","338,610","338,610","22,266","26,128","38,027","42,296","50,194","55,924","54,570","31,930","15,486","1,748","41","166,179","166,179","11,367","13,610","20,043","22,595","25,672","27,462","25,302","14,051","5,663","408","6","172,431","172,431","10,899","12,518","17,984","19,701","24,522","28,462","29,268","17,879","9,823","1,340","35","338,782","338,782","22,233","26,092","37,852","42,402","50,210","55,854","54,653","32,045","15,613","1,787","41","166,214","166,214","11,318","13,598","19,927","22,669","25,706","27,427","25,343","14,071","5,730","419","6","172,568","172,568","10,915","12,494","17,925","19,733","24,504","28,427","29,310","17,974","9,883","1,368","35","338,820","338,820","22,152","26,058","37,726","42,457","50,162","55,789","54,788","32,131","15,720","1,798","39","166,217","166,217","11,295","13,575","19,834","22,721","25,682","27,383","25,429","14,092","5,779","421","6","172,603","172,603","10,857","12,483","17,892","19,736","24,480","28,406","29,359","18,039","9,941","1,377","33","339,677","339,677","22,160","26,116","37,676","42,689","50,181","55,952","54,969","32,248","15,842","1,804","40","166,570","166,570","11,294","13,622","19,762","22,851","25,663","27,468","25,495","14,161","5,822","426","6","173,107","173,107","10,866","12,494","17,914","19,838","24,518","28,484","29,474","18,087","10,020","1,378","34","339,988","339,988","22,144","26,097","37,619","42,744","50,149","56,066","55,095","32,330","15,892","1,809","43","166,672","166,672","11,263","13,590","19,763","22,862","25,630","27,547","25,548","14,196","5,839","428","6","173,316","173,316","10,881","12,507","17,856","19,882","24,519","28,519","29,547","18,134","10,053","1,381","37"
"대구광역시 서구 (2717000000)","159,420","159,420","6,184","9,604","17,846","16,284","20,042","30,395","32,265","17,805","8,134","844","17","79,358","79,358","3,237","4,894","9,668","9,306","10,807","15,423","15,212","7,730","2,926","154","1","80,062","80,062","2,947","4,710","8,178","6,978","9,235","14,972","17,053","10,075","5,208","690","16","158,968","158,968","6,114","9,526","17,615","16,252","19,926","30,313","32,309","17,825","8,217","852","19","79,122","79,122","3,213","4,846","9,515","9,315","10,742","15,394","15,248","7,717","2,972","159","1","79,846","79,846","2,901","4,680","8,100","6,937","9,184","14,919","17,061","10,108","5,245","693","18","158,546","158,546","6,072","9,442","17,443","16,213","19,847","30,145","32,305","17,913","8,292","853","21","78,857","78,857","3,186","4,794","9,430","9,289","10,702","15,290","15,266","7,742","2,998","158","2","79,689","79,689","2,886","4,648","8,013","6,924","9,145","14,855","17,039","10,171","5,294","695","19","158,907","158,907","6,066","9,447","17,379","16,429","19,795","30,116","32,427","17,998","8,359","872","19","79,057","79,057","3,192","4,793","9,394","9,448","10,665","15,273","15,315","7,788","3,020","167","2","79,850","79,850","2,874","4,654","7,985","6,981","9,130","14,843","17,112","10,210","5,339","705","17","159,646","159,646","6,148","9,476","17,373","16,738","19,880","30,113","32,511","18,095","8,400","894","18","79,405","79,405","3,222","4,805","9,409","9,603","10,709","15,254","15,357","7,838","3,035","171","2","80,241","80,241","2,926","4,671","7,964","7,135","9,171","14,859","17,154","10,257","5,365","723","16","159,908","159,908","6,169","9,468","17,346","16,829","19,886","30,150","32,545","18,192","8,415","887","21","79,531","79,531","3,228","4,803","9,370","9,670","10,721","15,262","15,384","7,881","3,035","174","3","80,377","80,377","2,941","4,665","7,976","7,159","9,165","14,888","17,161","10,311","5,380","713","18"
"대구광역시 남구 (2720000000)","141,547","141,547","5,972","8,806","18,998","16,686","18,605","23,738","24,368","15,117","8,189","1,048","20","67,809","67,809","3,114","4,551","9,331","8,958","9,296","11,674","11,232","6,390","3,002","261","0","73,738","73,738","2,858","4,255","9,667","7,728","9,309","12,064","13,136","8,727","5,187","787","20","141,762","141,762","6,019","8,833","18,956","16,750","18,633","23,694","24,408","15,122","8,262","1,065","20","67,871","67,871","3,138","4,553","9,267","8,984","9,319","11,656","11,248","6,402","3,035","269","0","73,891","73,891","2,881","4,280","9,689","7,766","9,314","12,038","13,160","8,720","5,227","796","20","141,631","141,631","6,036","8,802","18,881","16,742","18,573","23,635","24,369","15,160","8,335","1,079","19","67,764","67,764","3,139","4,529","9,212","8,964","9,309","11,630","11,230","6,426","3,057","268","0","73,867","73,867","2,897","4,273","9,669","7,778","9,264","12,005","13,139","8,734","5,278","811","19","141,640","141,640","6,005","8,771","18,805","16,787","18,512","23,606","24,464","15,191","8,382","1,099","18","67,704","67,704","3,116","4,504","9,150","8,976","9,269","11,609","11,299","6,430","3,077","274","0","73,936","73,936","2,889","4,267","9,655","7,811","9,243","11,997","13,165","8,761","5,305","825","18","141,577","141,577","5,975","8,772","18,775","16,774","18,437","23,597","24,457","15,265","8,392","1,114","19","67,662","67,662","3,108","4,507","9,137","8,956","9,249","11,590","11,300","6,453","3,080","281","1","73,915","73,915","2,867","4,265","9,638","7,818","9,188","12,007","13,157","8,812","5,312","833","18","141,212","141,212","5,934","8,721","18,705","16,651","18,373","23,562","24,426","15,290","8,414","1,116","20","67,476","67,476","3,077","4,480","9,125","8,903","9,208","11,558","11,283","6,477","3,081","282","2","73,736","73,736","2,857","4,241","9,580","7,748","9,165","12,004","13,143","8,813","5,333","834","18"
