"행정구역","2022년07월_계_총인구수","2022년07월_계_연령구간인구수","2022년07월_계_0~9세","2022년07월_계_10~19세","2022년07월_계_20~29세","2022년07월_계_30~39세","2022년07월_계_40~49세","2022년07월_계_50~59세","2022년07월_계_60~69세","2022년07월_계_70~79세","2022년07월_계_80~89세","2022년07월_계_90~99세","2022년07월_계_100세 이상","2022년07월_남_총인구수","2022년07월_남_연령구간인구수","2022년07월_남_0~9세","2022년07월_남_10~19세","2022년07월_남_20~29세","2022년07월_남_30~39세","2022년07월_남_40~49세","2022년07월_남_50~59세","2022년07월_남_60~69세","2022년07월_남_70~79세","2022년07월_남_80~89세","2022년07월_남_90~99세","2022년07월_남_100세 이상","2022년07월_여_총인구수","2022년07월_여_연령구간인구수","2022년07월_여_0~9세","2022년07월_여_10~19세","2022년07월_여_20~29세","2022년07월_여_30~39세","2022년07월_여_40~49세","2022년07월_여_50~59세","2022년07월_여_60~69세","2022년07월_여_70~79세","2022년07월_여_80~89세","2022년07월_여_90~99세","2022년07월_여_100세 이상","2022년08월_계_총인구수","2022년08월_계_연령구간인구수","2022년08월_계_0~9세","2022년08월_계_10~19세","2022년08월_계_20~29세","2022년08월_계_30~39세","2022년08월_계_40~49세","2022년08월_계_50~59세","2022년08월_계_60~69세","2022년08월_계_70~79세","2022년08월_계_80~89세","2022년08월_계_90~99세","2022년08월_계_100세 이상","2022년08월_남_총인구수","2022년08월_남_연령구간인구수","2022년08월_남_0~9세","2022년08월_남_10~19세","2022년08월_남_20~29세","2022년08월_남_30~39세","2022년08월_남_40~49세","2022년08월_남_50~59세","2022년08월_남_60~69세","2022년08월_남_70~79세","2022년08월_남_80~89세","2022년08월_남_90~99세","2022년08월_남_100세 이상","2022년08월_여_총인구수","2022년08월_여_연령구간인구수","2022년08월_여_0~9세","2022년08월_여_10~19세","2022년08월_여_20~29세","2022년08월_여_30~39세","2022년08월_여_40~49세","2022년08월_여_50~59세","2022년08월_여_60~69세","2022년08월_여_70~79세","2022년08월_여_80~89세","2022년08월_여_90~99세","2022년08월_여_100세 이상","2022년09월_계_총인구수","2022년09월_계_연령구간인구수","2022년09월_계_0~9세","2022년09월_계_10~19세","2022년09월_계_20~29세","2022년09월_계_30~39세","2022년09월_계_40~49세","2022년09월_계_50~59세","2022년09월_계_60~69세","2022년09월_계_70~79세","2022년09월_계_80~89세","2022년09월_계_90~99세","2022년09월_계_100세 이상","2022년09월_남_총인구수","2022년09월_남_연령구간인구수","2022년09월_남_0~9세","2022년09월_남_10~19세","2022년09월_남_20~29세","2022년09월_남_30~39세","2022년09월_남_40~49세","2022년09월_남_50~59세","2022년09월_남_60~69세","2022년09월_남_70~79세","2022년09월_남_80~89세","2022년09월_남_90~99세","2022년09월_남_100세 이상","2022년09월_여_총인구수","2022년09월_여_연령구간인구수","2022년09월_여_0~9세","2022년09월_여_10~19세","2022년09월_여_20~29세","2022년09월_여_30~39세","2022년09월_여_40~49세","2022년09월_여_50~59세","2022년09월_여_60~69세","2022년09월_여_70~79세","2022년09월_여_80~89세","2022년09월_여_90~99세","2022년09월_여_100세 이상","2022년10월_계_총인구수","2022년10월_계_연령구간인구수","2022년10월_계_0~9세","2022년10월_계_10~19세","2022년10월_계_20~29세","2022년10월_계_30~39세","2022년10월_계_40~49세","2022년10월_계_50~59세","2022년10월_계_60~69세","2022년10월_계_70~79세","2022년10월_계_80~89세","2022년10월_계_90~99세","2022년10월_계_100세 이상","2022년10월_남_총인구수","2022년10월_남_연령구간인구수","2022년10월_남_0~9세","2022년10월_남_10~19세","2022년10월_남_20~29세","2022년10월_남_30~39세","2022년10월_남_40~49세","2022년10월_남_50~59세","2022년10월_남_60~69세","2022년10월_남_70~79세","2022년10월_남_80~89세","2022년10월_남_90~99세","2022년10월_남_100세 이상","2022년10월_여_총인구수","2022년10월_여_연령구간인구수","2022년10월_여_0~9세","2022년10월_여_10~19세","2022년10월_여_20~29세","2022년10월_여_30~39세","2022년10월_여_40~49세","2022년10월_여_50~59세","2022년10월_여_60~69세","2022년10월_여_70~79세","2022년10월_여_80~89세","2022년10월_여_90~99세","2022년10월_여_100세 이상","2022년11월_계_총인구수","2022년11월_계_연령구간인구수","2022년11월_계_0~9세","2022년11월_계_10~19세","2022년11월_계_20~29세","2022년11월_계_30~39세","2022년11월_계_40~49세","2022년11월_계_50~59세","2022년11월_계_60~69세","2022년11월_계_70~79세","2022년11월_계_80~89세","2022년11월_계_90~99세","2022년11월_계_100세 이상","2022년11월_남_총인구수","2022년11월_남_연령구간인구수","2022년11월_남_0~9세","2022년11월_남_10~19세","2022년11월_남_20~29세","2022년11월_남_30~39세","2022년11월_남_40~49세","2022년11월_남_50~59세","2022년11월_남_60~69세","2022년11월_남_70~79세","2022년11월_남_80~89세","2022년11월_남_90~99세","2022년11월_남_100세 이상","2022년11월_여_총인구수","2022년11월_여_연령구간인구수","2022년11월_여_0~9세","2022년11월_여_10~19세","2022년11월_여_20~29세","2022년11월_여_30~39세","2022년11월_여_40~49세","2022년11월_여_50~59세","2022년11월_여_60~69세","2022년11월_여_70~79세","2022년11월_여_80~89세","2022년11월_여_90~99세","2022년11월_여_100세 이상","2022년12월_계_총인구수","2022년12월_계_연령구간인구수","2022년12월_계_0~9세","2022년12월_계_10~19세","2022년12월_계_20~29세","2022년12월_계_30~39세","2022년12월_계_40~49세","2022년12월_계_50~59세","2022년12월_계_60~69세","2022년12월_계_70~79세","2022년12월_계_80~89세","2022년12월_계_90~99세","2022년12월_계_100세 이상","2022년12월_남_총인구수","2022년12월_남_연령구간인구수","2022년12월_남_0~9세","2022년12월_남_10~19세","2022년12월_남_20~29세","2022년12월_남_30~39세","2022년12월_남_40~49세","2022년12월_남_50~59세","2022년12월_남_60~69세","2022년12월_남_70~79세","2022년12월_남_80~89세","2022년12월_남_90~99세","2022년12월_남_100세 이상","2022년12월_여_총인구수","2022년12월_여_연령구간인구수","2022년12월_여_0~9세","2022년12월_여_10~19세","2022년12월_여_20~29세","2022년12월_여_30~39세","2022년12월_여_40~49세","2022년12월_여_50~59세","2022년12월_여_60~69세","2022년12월_여_70~79세","2022년12월_여_80~89세","2022년12월_여_90~99세","2022년12월_여_100세 이상"
"부산광역시 남구 (2629000000)","259,135","259,135","15,629","22,534","33,395","27,202","39,727","41,855","41,312","25,520","10,674","1,249","38","126,545","126,545","8,015","11,555","17,661","14,040","19,896","20,629","18,970","11,305","4,198","271","5","132,590","132,590","7,614","10,979","15,734","13,162","19,831","21,226","22,342","14,215","6,476","978","33","258,660","258,660","15,484","22,546","33,441","27,090","39,559","41,767","41,283","25,487","10,727","1,239","37","126,282","126,282","7,934","11,530","17,700","13,988","19,795","20,596","18,962","11,271","4,231","270","5","132,378","132,378","7,550","11,016","15,741","13,102","19,764","21,171","22,321","14,216","6,496","969","32","257,934","257,934","15,350","22,546","33,369","26,954","39,391","41,677","41,204","25,460","10,741","1,211","31","125,901","125,901","7,863","11,529","17,670","13,894","19,695","20,570","18,938","11,244","4,232","262","4","132,033","132,033","7,487","11,017","15,699","13,060","19,696","21,107","22,266","14,216","6,509","949","27","257,147","257,147","15,186","22,474","33,258","26,736","39,231","41,535","41,176","25,461","10,843","1,213","34","125,514","125,514","7,778","11,489","17,618","13,773","19,602","20,506","18,953","11,249","4,271","271","4","131,633","131,633","7,408","10,985","15,640","12,963","19,629","21,029","22,223","14,212","6,572","942","30","256,647","256,647","15,081","22,457","33,103","26,641","39,086","41,435","41,232","25,463","10,890","1,225","34","125,279","125,279","7,732","11,487","17,520","13,735","19,510","20,463","18,985","11,279","4,285","279","4","131,368","131,368","7,349","10,970","15,583","12,906","19,576","20,972","22,247","14,184","6,605","946","30","256,333","256,333","15,011","22,397","33,019","26,606","38,943","41,442","41,245","25,447","10,954","1,239","30","125,118","125,118","7,687","11,476","17,453","13,713","19,451","20,480","18,979","11,278","4,313","285","3","131,215","131,215","7,324","10,921","15,566","12,893","19,492","20,962","22,266","14,169","6,641","954","27"
"부산광역시 북구 (2632000000)","280,268","280,268","17,555","22,062","33,979","33,400","39,099","51,260","49,435","22,932","9,369","1,146","31","138,159","138,159","9,029","11,515","18,066","17,541","19,536","24,156","24,197","10,582","3,319","213","5","142,109","142,109","8,526","10,547","15,913","15,859","19,563","27,104","25,238","12,350","6,050","933","26","280,116","280,116","17,522","22,000","33,752","33,482","39,038","51,071","49,605","23,024","9,455","1,135","32","138,068","138,068","9,035","11,473","17,919","17,589","19,523","24,051","24,262","10,637","3,365","209","5","142,048","142,048","8,487","10,527","15,833","15,893","19,515","27,020","25,343","12,387","6,090","926","27","279,964","279,964","17,489","21,976","33,588","33,554","38,951","50,919","49,702","23,101","9,521","1,133","30","137,948","137,948","8,992","11,463","17,870","17,616","19,488","23,942","24,277","10,688","3,407","202","3","142,016","142,016","8,497","10,513","15,718","15,938","19,463","26,977","25,425","12,413","6,114","931","27","279,770","279,770","17,402","21,981","33,323","33,562","38,855","50,688","49,982","23,165","9,651","1,131","30","137,808","137,808","8,955","11,442","17,731","17,597","19,449","23,821","24,416","10,749","3,447","198","3","141,962","141,962","8,447","10,539","15,592","15,965","19,406","26,867","25,566","12,416","6,204","933","27","279,303","279,303","17,275","21,991","33,126","33,411","38,708","50,511","50,198","23,225","9,701","1,127","30","137,544","137,544","8,881","11,447","17,619","17,517","19,398","23,706","24,524","10,774","3,478","198","2","141,759","141,759","8,394","10,544","15,507","15,894","19,310","26,805","25,674","12,451","6,223","929","28","278,857","278,857","17,203","21,927","32,857","33,353","38,555","50,415","50,276","23,341","9,751","1,150","29","137,274","137,274","8,848","11,387","17,475","17,502","19,318","23,662","24,520","10,849","3,505","206","2","141,583","141,583","8,355","10,540","15,382","15,851","19,237","26,753","25,756","12,492","6,246","944","27"
"부산광역시 해운대구 (2635000000)","390,782","390,782","25,751","36,222","44,722","43,859","62,690","68,860","60,379","31,986","14,361","1,894","58","187,632","187,632","13,291","18,638","23,350","21,514","29,922","32,640","28,429","14,248","5,162","420","18","203,150","203,150","12,460","17,584","21,372","22,345","32,768","36,220","31,950","17,738","9,199","1,474","40","389,841","389,841","25,570","36,162","44,349","43,640","62,432","68,716","60,494","32,088","14,439","1,893","58","187,116","187,116","13,191","18,610","23,123","21,406","29,798","32,577","28,493","14,280","5,201","420","17","202,725","202,725","12,379","17,552","21,226","22,234","32,634","36,139","32,001","17,808","9,238","1,473","41","388,393","388,393","25,398","36,173","43,998","43,414","62,161","68,410","60,400","32,106","14,414","1,874","45","186,392","186,392","13,103","18,604","22,961","21,276","29,686","32,434","28,426","14,301","5,181","408","12","202,001","202,001","12,295","17,569","21,037","22,138","32,475","35,976","31,974","17,805","9,233","1,466","33","387,840","387,840","25,189","36,231","43,763","43,230","61,924","68,287","60,575","32,138","14,569","1,886","48","186,088","186,088","12,970","18,629","22,838","21,167","29,604","32,394","28,485","14,336","5,232","421","12","201,752","201,752","12,219","17,602","20,925","22,063","32,320","35,893","32,090","17,802","9,337","1,465","36","387,297","387,297","24,997","36,310","43,510","43,078","61,766","68,149","60,698","32,211","14,645","1,884","49","185,775","185,775","12,831","18,703","22,707","21,070","29,496","32,358","28,551","14,368","5,258","421","12","201,522","201,522","12,166","17,607","20,803","22,008","32,270","35,791","32,147","17,843","9,387","1,463","37","386,785","386,785","24,901","36,287","43,271","42,891","61,595","68,062","60,820","32,281","14,725","1,901","51","185,514","185,514","12,788","18,684","22,591","20,993","29,400","32,324","28,596","14,391","5,307","428","12","201,271","201,271","12,113","17,603","20,680","21,898","32,195","35,738","32,224","17,890","9,418","1,473","39"
"부산광역시 사하구 (2638000000)","304,583","304,583","17,598","24,249","36,964","34,588","44,325","52,630","54,038","27,813","10,954","1,403","21","151,431","151,431","9,054","12,512","19,882","18,375","22,799","25,865","25,847","12,877","3,941","277","2","153,152","153,152","8,544","11,737","17,082","16,213","21,526","26,765","28,191","14,936","7,013","1,126","19","304,029","304,029","17,450","24,209","36,758","34,459","44,163","52,472","54,142","27,895","11,047","1,412","22","151,136","151,136","8,970","12,503","19,774","18,321","22,707","25,796","25,877","12,907","3,997","282","2","152,893","152,893","8,480","11,706","16,984","16,138","21,456","26,676","28,265","14,988","7,050","1,130","20","303,143","303,143","17,302","24,170","36,517","34,282","44,055","52,249","54,079","27,970","11,091","1,406","22","150,648","150,648","8,886","12,463","19,649","18,232","22,661","25,696","25,850","12,919","4,010","280","2","152,495","152,495","8,416","11,707","16,868","16,050","21,394","26,553","28,229","15,051","7,081","1,126","20","302,844","302,844","17,114","24,200","36,329","34,222","43,948","52,049","54,253","28,047","11,246","1,412","24","150,467","150,467","8,805","12,455","19,558","18,214","22,582","25,608","25,912","12,979","4,069","283","2","152,377","152,377","8,309","11,745","16,771","16,008","21,366","26,441","28,341","15,068","7,177","1,129","22","302,450","302,450","16,974","24,213","36,145","34,120","43,824","51,898","54,360","28,173","11,310","1,411","22","150,279","150,279","8,753","12,453","19,483","18,140","22,531","25,512","25,978","13,038","4,107","283","1","152,171","152,171","8,221","11,760","16,662","15,980","21,293","26,386","28,382","15,135","7,203","1,128","21","301,987","301,987","16,849","24,137","35,987","33,969","43,673","51,852","54,410","28,328","11,349","1,408","25","150,009","150,009","8,704","12,423","19,375","18,058","22,435","25,505","25,982","13,117","4,128","280","2","151,978","151,978","8,145","11,714","16,612","15,911","21,238","26,347","28,428","15,211","7,221","1,128","23"
"부산광역시 금정구 (2641000000)","223,713","223,713","11,302","16,789","30,721","23,367","30,438","38,065","39,507","22,467","9,795","1,230","32","109,328","109,328","5,787","8,612","16,602","12,323","15,178","18,253","18,438","10,195","3,662","273","5","114,385","114,385","5,515","8,177","14,119","11,044","15,260","19,812","21,069","12,272","6,133","957","27","223,430","223,430","11,203","16,732","30,725","23,295","30,322","37,915","39,555","22,547","9,865","1,238","33","109,221","109,221","5,731","8,587","16,627","12,301","15,120","18,178","18,460","10,237","3,696","279","5","114,209","114,209","5,472","8,145","14,098","10,994","15,202","19,737","21,095","12,310","6,169","959","28","222,783","222,783","11,144","16,697","30,649","23,233","30,155","37,692","39,488","22,557","9,914","1,226","28","108,883","108,883","5,703","8,579","16,578","12,270","15,054","18,055","18,402","10,243","3,722","273","4","113,900","113,900","5,441","8,118","14,071","10,963","15,101","19,637","21,086","12,314","6,192","953","24","222,264","222,264","10,995","16,650","30,518","23,109","29,989","37,539","39,625","22,575","10,000","1,236","28","108,623","108,623","5,612","8,570","16,509","12,196","14,995","17,987","18,468","10,247","3,761","274","4","113,641","113,641","5,383","8,080","14,009","10,913","14,994","19,552","21,157","12,328","6,239","962","24","221,647","221,647","10,893","16,643","30,339","22,935","29,866","37,361","39,686","22,605","10,055","1,235","29","108,294","108,294","5,564","8,568","16,387","12,127","14,935","17,884","18,498","10,261","3,787","278","5","113,353","113,353","5,329","8,075","13,952","10,808","14,931","19,477","21,188","12,344","6,268","957","24","221,256","221,256","10,829","16,599","30,165","22,877","29,752","37,292","39,689","22,676","10,107","1,240","30","108,085","108,085","5,543","8,535","16,287","12,119","14,887","17,829","18,521","10,265","3,811","283","5","113,171","113,171","5,286","8,064","13,878","10,758","14,865","19,463","21,168","12,411","6,296","957","25"
"부산광역시 강서구 (2644000000)","144,071","144,071","19,205","13,559","12,530","25,979","27,277","17,198","17,351","7,507","2,971","481","13","74,610","74,610","9,900","6,922","6,787","13,230","15,102","9,034","8,718","3,750","1,067","97","3","69,461","69,461","9,305","6,637","5,743","12,749","12,175","8,164","8,633","3,757","1,904","384","10","143,925","143,925","19,086","13,663","12,449","25,767","27,369","17,165","17,393","7,547","2,994","479","13","74,559","74,559","9,843","6,984","6,766","13,111","15,154","9,019","8,739","3,766","1,075","99","3","69,366","69,366","9,243","6,679","5,683","12,656","12,215","8,146","8,654","3,781","1,919","380","10","143,727","143,727","18,952","13,779","12,348","25,627","27,469","17,143","17,346","7,580","3,008","462","13","74,511","74,511","9,783","7,042","6,733","13,042","15,211","9,017","8,720","3,803","1,067","90","3","69,216","69,216","9,169","6,737","5,615","12,585","12,258","8,126","8,626","3,777","1,941","372","10","143,611","143,611","18,819","13,886","12,230","25,396","27,596","17,144","17,435","7,599","3,032","461","13","74,470","74,470","9,722","7,095","6,680","12,909","15,287","9,038","8,760","3,812","1,077","87","3","69,141","69,141","9,097","6,791","5,550","12,487","12,309","8,106","8,675","3,787","1,955","374","10","143,360","143,360","18,692","13,968","12,104","25,154","27,697","17,102","17,479","7,643","3,048","460","13","74,332","74,332","9,649","7,130","6,636","12,787","15,328","9,015","8,787","3,835","1,077","85","3","69,028","69,028","9,043","6,838","5,468","12,367","12,369","8,087","8,692","3,808","1,971","375","10","143,207","143,207","18,585","14,050","12,009","24,923","27,827","17,091","17,531","7,676","3,039","465","11","74,248","74,248","9,593","7,174","6,590","12,652","15,398","9,015","8,807","3,854","1,075","87","3","68,959","68,959","8,992","6,876","5,419","12,271","12,429","8,076","8,724","3,822","1,964","378","8"
"부산광역시 연제구 (2647000000)","205,895","205,895","13,487","16,114","24,138","25,959","31,306","33,347","33,624","19,061","7,938","894","27","98,940","98,940","6,815","8,241","12,175","13,044","15,410","15,808","15,447","8,647","3,155","192","6","106,955","106,955","6,672","7,873","11,963","12,915","15,896","17,539","18,177","10,414","4,783","702","21","205,515","205,515","13,421","16,113","23,943","25,880","31,226","33,268","33,616","19,140","7,994","887","27","98,721","98,721","6,773","8,251","12,076","13,000","15,372","15,767","15,438","8,675","3,178","186","5","106,794","106,794","6,648","7,862","11,867","12,880","15,854","17,501","18,178","10,465","4,816","701","22","204,869","204,869","13,267","16,135","23,777","25,778","31,090","33,161","33,585","19,142","8,018","891","25","98,338","98,338","6,688","8,260","11,960","12,956","15,292","15,735","15,410","8,655","3,190","187","5","106,531","106,531","6,579","7,875","11,817","12,822","15,798","17,426","18,175","10,487","4,828","704","20","204,377","204,377","13,109","16,121","23,626","25,623","30,983","33,055","33,683","19,154","8,107","892","24","98,070","98,070","6,604","8,255","11,869","12,897","15,237","15,684","15,437","8,658","3,239","185","5","106,307","106,307","6,505","7,866","11,757","12,726","15,746","17,371","18,246","10,496","4,868","707","19","203,871","203,871","12,963","16,131","23,479","25,489","30,924","32,903","33,711","19,182","8,174","892","23","97,791","97,791","6,535","8,230","11,799","12,840","15,208","15,592","15,456","8,674","3,269","183","5","106,080","106,080","6,428","7,901","11,680","12,649","15,716","17,311","18,255","10,508","4,905","709","18","203,536","203,536","12,860","16,143","23,332","25,329","30,874","32,848","33,704","19,272","8,253","897","24","97,604","97,604","6,493","8,209","11,737","12,768","15,166","15,576","15,459","8,697","3,311","183","5","105,932","105,932","6,367","7,934","11,595","12,561","15,708","17,272","18,245","10,575","4,942","714","19"
"부산광역시 수영구 (2650000000)","174,709","174,709","9,495","11,291","23,696","23,512","24,717","26,849","28,847","17,720","7,601","949","32","82,270","82,270","4,841","5,816","11,310","11,772","12,141","12,532","12,726","7,882","2,991","250","9","92,439","92,439","4,654","5,475","12,386","11,740","12,576","14,317","16,121","9,838","4,610","699","23","174,596","174,596","9,471","11,284","23,586","23,533","24,667","26,809","28,841","17,763","7,661","948","33","82,182","82,182","4,828","5,808","11,242","11,761","12,145","12,515","12,718","7,903","3,003","249","10","92,414","92,414","4,643","5,476","12,344","11,772","12,522","14,294","16,123","9,860","4,658","699","23","174,275","174,275","9,440","11,278","23,463","23,555","24,565","26,702","28,785","17,819","7,688","950","30","82,009","82,009","4,816","5,813","11,176","11,769","12,072","12,468","12,711","7,913","3,010","252","9","92,266","92,266","4,624","5,465","12,287","11,786","12,493","14,234","16,074","9,906","4,678","698","21","174,694","174,694","9,478","11,348","23,359","23,620","24,617","26,731","28,910","17,867","7,784","952","28","82,180","82,180","4,825","5,853","11,094","11,832","12,095","12,485","12,761","7,945","3,037","245","8","92,514","92,514","4,653","5,495","12,265","11,788","12,522","14,246","16,149","9,922","4,747","707","20","174,907","174,907","9,514","11,402","23,221","23,708","24,674","26,722","28,929","17,920","7,835","954","28","82,218","82,218","4,848","5,880","11,009","11,857","12,110","12,489","12,751","7,967","3,059","239","9","92,689","92,689","4,666","5,522","12,212","11,851","12,564","14,233","16,178","9,953","4,776","715","19","174,806","174,806","9,459","11,425","23,123","23,661","24,648","26,666","28,969","17,985","7,870","972","28","82,144","82,144","4,823","5,887","10,938","11,852","12,104","12,445","12,776","7,984","3,080","246","9","92,662","92,662","4,636","5,538","12,185","11,809","12,544","14,221","16,193","10,001","4,790","726","19"
"부산광역시 사상구 (2653000000)","205,287","205,287","10,582","14,206","26,518","23,673","27,908","37,801","38,915","18,325","6,644","694","21","103,386","103,386","5,444","7,356","14,109","12,782","14,656","18,846","19,234","8,443","2,385","128","3","101,901","101,901","5,138","6,850","12,409","10,891","13,252","18,955","19,681","9,882","4,259","566","18","204,769","204,769","10,460","14,200","26,390","23,533","27,822","37,648","38,937","18,368","6,683","707","21","103,106","103,106","5,378","7,342","14,043","12,706","14,616","18,775","19,251","8,463","2,397","132","3","101,663","101,663","5,082","6,858","12,347","10,827","13,206","18,873","19,686","9,905","4,286","575","18","203,957","203,957","10,359","14,179","26,315","23,450","27,563","37,397","38,923","18,391","6,666","695","19","102,656","102,656","5,319","7,319","14,027","12,670","14,469","18,641","19,236","8,462","2,382","128","3","101,301","101,301","5,040","6,860","12,288","10,780","13,094","18,756","19,687","9,929","4,284","567","16","203,331","203,331","10,221","14,129","26,189","23,314","27,372","37,185","39,029","18,410","6,765","698","19","102,331","102,331","5,266","7,285","13,959","12,606","14,387","18,520","19,282","8,479","2,418","127","2","101,000","101,000","4,955","6,844","12,230","10,708","12,985","18,665","19,747","9,931","4,347","571","17","203,496","203,496","10,174","14,117","26,115","23,378","27,415","37,114","39,175","18,508","6,785","694","21","102,404","102,404","5,242","7,269","13,913","12,658","14,410","18,461","19,386","8,521","2,417","125","2","101,092","101,092","4,932","6,848","12,202","10,720","13,005","18,653","19,789","9,987","4,368","569","19","203,789","203,789","10,157","14,125","26,026","23,511","27,416","37,118","39,285","18,615","6,815","700","21","102,544","102,544","5,235","7,281","13,836","12,731","14,436","18,454","19,441","8,564","2,431","133","2","101,245","101,245","4,922","6,844","12,190","10,780","12,980","18,664","19,844","10,051","4,384","567","19"
"부산광역시 기장군 (2671000000)","177,672","177,672","17,546","18,384","16,761","23,297","33,266","25,665","22,805","13,315","5,778","824","31","87,971","87,971","8,912","9,523","8,926","11,640","16,893","13,163","10,583","6,102","2,054","171","4","89,701","89,701","8,634","8,861","7,835","11,657","16,373","12,502","12,222","7,213","3,724","653","27","177,728","177,728","17,447","18,475","16,682","23,223","33,290","25,729","22,847","13,376","5,806","823","30","88,002","88,002","8,873","9,576","8,867","11,619","16,882","13,203","10,604","6,146","2,055","173","4","89,726","89,726","8,574","8,899","7,815","11,604","16,408","12,526","12,243","7,230","3,751","650","26","178,221","178,221","17,376","18,554","16,703","23,389","33,388","25,763","22,903","13,437","5,858","820","30","88,224","88,224","8,831","9,627","8,878","11,713","16,901","13,224","10,637","6,164","2,068","177","4","89,997","89,997","8,545","8,927","7,825","11,676","16,487","12,539","12,266","7,273","3,790","643","26","178,303","178,303","17,251","18,607","16,671","23,304","33,433","25,770","23,015","13,467","5,939","816","30","88,262","88,262","8,767","9,648","8,840","11,656","16,942","13,254","10,708","6,163","2,107","173","4","90,041","90,041","8,484","8,959","7,831","11,648","16,491","12,516","12,307","7,304","3,832","643","26","178,459","178,459","17,152","18,675","16,622","23,246","33,487","25,797","23,149","13,485","5,993","822","31","88,327","88,327","8,730","9,664","8,817","11,617","16,979","13,275","10,769","6,164","2,139","169","4","90,132","90,132","8,422","9,011","7,805","11,629","16,508","12,522","12,380","7,321","3,854","653","27","178,614","178,614","17,103","18,699","16,597","23,177","33,512","25,871","23,232","13,526","6,030","837","30","88,426","88,426","8,711","9,686","8,815","11,582","16,996","13,311","10,818","6,180","2,150","173","4","90,188","90,188","8,392","9,013","7,782","11,595","16,516","12,560","12,414","7,346","3,880","664","26"
"대구광역시  (2700000000)","2,374,120","2,374,120","161,775","217,375","301,782","281,414","368,010","417,484","346,375","182,613","86,396","10,632","264","1,168,845","1,168,845","82,889","112,753","160,170","148,438","181,763","204,329","164,948","80,112","31,038","2,374","31","1,205,275","1,205,275","78,886","104,622","141,612","132,976","186,247","213,155","181,427","102,501","55,358","8,258","233","2,371,936","2,371,936","160,903","217,311","300,291","281,182","367,091","416,967","347,256","182,977","86,998","10,699","261","1,167,564","1,167,564","82,432","112,655","159,363","148,393","181,264","204,013","165,403","80,353","31,249","2,408","31","1,204,372","1,204,372","78,471","104,656","140,928","132,789","185,827","212,954","181,853","102,624","55,749","8,291","230","2,367,735","2,367,735","159,966","217,410","298,790","280,696","365,839","416,155","347,621","183,135","87,235","10,638","250","1,165,326","1,165,326","81,928","112,717","158,505","148,224","180,679","203,501","165,613","80,425","31,326","2,381","27","1,202,409","1,202,409","78,038","104,693","140,285","132,472","185,160","212,654","182,008","102,710","55,909","8,257","223","2,366,852","2,366,852","159,200","217,589","297,310","280,310","365,186","415,716","349,210","183,332","88,071","10,678","250","1,164,728","1,164,728","81,531","112,777","157,703","148,141","180,262","203,287","166,402","80,528","31,664","2,407","26","1,202,124","1,202,124","77,669","104,812","139,607","132,169","184,924","212,429","182,808","102,804","56,407","8,271","224","2,365,619","2,365,619","158,330","217,737","295,962","279,979","364,662","415,172","350,624","183,667","88,508","10,740","238","1,164,024","1,164,024","81,051","112,870","156,911","148,132","179,910","203,078","167,069","80,686","31,859","2,432","26","1,201,595","1,201,595","77,279","104,867","139,051","131,847","184,752","212,094","183,555","102,981","56,649","8,308","212","2,363,691","2,363,691","157,730","217,532","294,363","279,457","363,802","415,142","351,340","184,159","89,098","10,830","238","1,162,865","1,162,865","80,742","112,716","156,048","147,977","179,475","203,024","167,435","80,832","32,152","2,439","25","1,200,826","1,200,826","76,988","104,816","138,315","131,480","184,327","212,118","183,905","103,327","56,946","8,391","213"
"대구광역시 중구 (2711000000)","79,014","79,014","5,469","5,422","11,829","11,627","11,345","11,582","10,504","7,130","3,568","515","23","37,950","37,950","2,771","2,768","5,558","6,066","5,699","5,761","4,878","2,968","1,345","135","1","41,064","41,064","2,698","2,654","6,271","5,561","5,646","5,821","5,626","4,162","2,223","380","22","78,923","78,923","5,440","5,433","11,846","11,636","11,349","11,573","10,451","7,089","3,582","503","21","37,880","37,880","2,736","2,769","5,559","6,072","5,709","5,756","4,849","2,949","1,348","132","1","41,043","41,043","2,704","2,664","6,287","5,564","5,640","5,817","5,602","4,140","2,234","371","20","78,768","78,768","5,457","5,464","11,797","11,653","11,311","11,542","10,392","7,064","3,575","493","20","37,802","37,802","2,751","2,782","5,534","6,075","5,687","5,742","4,820","2,936","1,346","128","1","40,966","40,966","2,706","2,682","6,263","5,578","5,624","5,800","5,572","4,128","2,229","365","19","79,241","79,241","5,505","5,523","11,806","11,790","11,371","11,608","10,423","7,094","3,606","494","21","38,004","38,004","2,776","2,809","5,526","6,150","5,691","5,765","4,853","2,948","1,353","132","1","41,237","41,237","2,729","2,714","6,280","5,640","5,680","5,843","5,570","4,146","2,253","362","20","79,722","79,722","5,552","5,606","11,833","11,890","11,463","11,684","10,448","7,096","3,636","496","18","38,215","38,215","2,799","2,845","5,532","6,190","5,730","5,796","4,876","2,946","1,370","130","1","41,507","41,507","2,753","2,761","6,301","5,700","5,733","5,888","5,572","4,150","2,266","366","17","80,199","80,199","5,645","5,643","11,896","11,975","11,559","11,733","10,454","7,106","3,679","491","18","38,460","38,460","2,848","2,861","5,571","6,236","5,780","5,818","4,875","2,950","1,390","130","1","41,739","41,739","2,797","2,782","6,325","5,739","5,779","5,915","5,579","4,156","2,289","361","17"
